BairroId;CidadeId;Nome;NomeAbreviado;NomeFonetizado
C058D635-ED8D-4408-9F84-98D3267EE82C;369AA753-605C-4E04-B754-08718417CCA5;Jardim Iguatemi;NULL;JARDIM IGUATEMI
5F8838EE-E40B-4775-8802-98D3556A22C4;44013BAE-458E-42D8-BDE9-9A86A69DFD15;Setor Central;NULL;SETOR SMTAU
5EF9AB22-4D8E-44A4-AAE6-98D36878E933;9BC2D38B-C234-4FF0-AC87-E016298649F3;Barreiras;NULL;BAREIRA
AE88FE1F-AFF5-4454-A0C7-98D4D8A76E3E;83F1D343-0A81-4A2E-AC30-5AAB7031AD2F;Parque São Jorge;NULL;PARKUE SAO JOJ
EB5DC02A-A32D-48B2-AF2E-98D957617082;369AA753-605C-4E04-B754-08718417CCA5;Vila Eliana;NULL;VIRA ERIAMA
4D927D41-8866-430F-9B78-98D9A85216B9;369AA753-605C-4E04-B754-08718417CCA5;Aricanduva;NULL;ARIKMUVA
047C7476-5657-4F0C-9F5E-98DB9AE8579B;D8F523EB-B95D-46D6-9E6D-AA95AF5C1971;Estrada Particular Ibicatu;NULL;ETADA PATIKRAR IBIKTU
389A2D98-6F19-4B71-A657-98DC0920DCA1;CA57FBDA-5582-4B97-8BC9-2E53183E4F93;Jardim Hubert;NULL;JARDIM UBET
7CEAE259-2A28-40B3-9A06-98DD67E6BD3C;7B16B17A-C023-4AC6-9672-5B31B1633C30;Morros;NULL;MORO
6A43EE9F-A6D6-4B35-972E-98E00E786E46;01277C1C-01E3-434A-802B-119B78D7F9F7;Mãe Luzia;NULL;MAE RUSIA
C7C52839-9E28-4C04-A05D-98E1BDF7364C;D9E9DC1D-2661-4749-B38C-E3F738678411;Centro;NULL;SMTO
E9E154C4-E751-4173-B79D-98E3EF24C528;E5DB44DF-4FF7-4BCC-9A2F-3B288420EA78;Parque Planalto;NULL;PARKUE PRAMATO
8E46F921-94AB-49B9-AC47-98E3F16D2732;C8099F0C-F49C-466A-A07F-AB0A4EBFB88B;Centro;NULL;SMTO
46207C80-6CCC-4912-BC8F-98E7308711EB;CA7D5ABF-C96D-40B7-8D1E-CE83B8B0BF99;Vila Dório;NULL;VIRA DORIO
E9AD8795-3EAD-40C6-8D8E-98E7738F20F6;6BF1407D-5180-4B70-B7D0-D361C9ED7A20;Parque Paulistano;NULL;PARKUE PAURITAMO
D352F6C1-0384-4DE1-ABE5-98E91C1B0790;E7D4391B-2D84-41A9-B5E4-97864C17A9F3;Jardim Santa Mônica;NULL;JARDIM SAMTA MÔMIK
0072772D-6F27-4ABB-AAE1-98E95B8FEC4B;369AA753-605C-4E04-B754-08718417CCA5;Jardim Universidade Pinheiros;NULL;JARDIM UMIVESIDADE PIMEIRO
1B80D037-751B-4A85-AA37-98EA3370B5C0;369AA753-605C-4E04-B754-08718417CCA5;Jardim Zilda;NULL;JARDIM SIRDA
9A125B1A-2CEA-41F1-81F0-98EA64997484;70596B07-3703-4575-B4E0-339C77C66E22;Centro;NULL;SMTO
44856BD8-661F-4972-83ED-98ECFD48D5C2;62641365-C2B1-40B2-AB58-431A76C978E0;Vila Leila;NULL;VIRA REIRA
1902076B-2039-4A08-81BB-98F4539F2721;9BC2D38B-C234-4FF0-AC87-E016298649F3;Uruguai;NULL;URUGUAI
FE9A591B-D7E7-4011-BCE1-98F53DECD883;A4A2FBBD-3BB4-402D-BB7D-AB541175DD23;Vassoural;NULL;VASOURAU
C7F91E89-2606-4002-A893-98F72B996E8C;A6AA7499-445B-4F91-AC86-479BFA154392;Recanto das Dunas;NULL;REKMTO DAS DUMA
DF72DFF0-B8CE-49CA-A9D3-98F82741FD83;78948CDD-2F67-4B89-BD03-FB122EDBF1D5;Jardim Brasil (Vila Xavier);NULL;JARDIM BASIR (VIRA SAVIER)
D4ADBAEA-B584-42A5-8E6A-98FC6B8B18A8;8AC34E5E-B9D7-4084-8B12-B36C94479C3E;Serra do Sol;NULL;SERA DO SOU
2A8F1417-62FA-4E1A-B60A-98FC99C6C51B;50F0B8B7-2976-41E9-8B0C-2B0653FE5F8E;Jardim Nova Mercedes;NULL;JARDIM MOVA MESDE
1AD3652A-3ABB-4DC9-B451-99021A1C80EF;CA57FBDA-5582-4B97-8BC9-2E53183E4F93;Sítios de Recreio Colina;NULL;SITIOS DE REKREIO KRIMA
06920116-9EDA-4D0E-B2FA-990252DE5CCB;D043C25B-EE8F-4A83-BC2E-F3C4D77351E3;Jardim Jurema;NULL;JARDIM JUREMA
6D568B96-9E7F-47B6-B4C7-990323F221D6;CE31839C-DE81-4E23-9AF1-3210F024A241;Jardim Silvia;NULL;JARDIM SIRVIA
5875700D-84A0-4070-A9C9-99041E8EDD78;B41A6C63-2104-4A18-BDC8-F26D920A7895;Jardim Jorge Teixeira;NULL;JARDIM JOJ TEISEIRA
A9F541C4-9C5C-40A6-991F-99097E49F853;9763931F-1F6A-4774-A388-1B0B9CFC8074;Jardim Santa Emilia;NULL;JARDIM SAMTA EMIRIA
61EE021D-3DC2-4EE4-A015-9909FC91B46A;32E0BD81-3B94-435D-9860-0973B4C0F7F4;Vila Colorau;NULL;VIRA KRORAU
C09B8B93-054A-4DC1-855C-990BA608A05A;EB5C5B4F-DA29-4D76-8BBF-E41B0E6F5688;Centro;NULL;SMTO
367AE44F-291A-4313-B227-990C68A0B56A;02E0B0C2-86BB-4A22-A59D-C6B431E1DF47;São Benedito;NULL;SAO BEMEDITO
0472028E-D61E-4BB8-9912-990E7995DF10;6EB53142-AF91-447F-B803-BD671DEE4013;Jardim Kobayashi;NULL;JARDIM KOBAIASI
6A1805E6-7C93-41EB-9229-990E87CB892E;FB0B1C12-EBD7-4017-8AC1-FDA4A5F13462;Vila Jotão;NULL;VIRA JOT
95B0F36A-3A5F-4A46-A7EA-9910CE89ABF4;294DC66B-EF4B-4809-861C-704FFA75D2C7;Vila Mano;NULL;VIRA MAMO
1DA05CAB-FBE0-448F-A732-9911FF4A399E;79B5F609-2024-40AD-A86D-E9F7E9AD278A;Centro;NULL;SMTO
C6A88476-1B88-4BB5-AD28-99134988EE68;9059066D-12A5-4A38-AD35-CEBA1A02C298;Jaderlândia;NULL;JADERÂMIA
47EB5004-C27E-4C33-8570-991497E058E1;7DAA2BA8-AB8A-4C10-9A9D-A921975D1C19;Parque Rodilandia;NULL;PARKUE RODIRAMIA
30DA1778-86BA-442A-8665-99155527F369;CE31839C-DE81-4E23-9AF1-3210F024A241;Jardim Alpino;NULL;JARDIM ARPIMO
808D7A74-7B00-4C9F-81C7-991911425B41;9F8CB916-AA64-4BD6-A2C8-C3E1F8C4C7BF;Pólon;NULL;PORO
68E2BDCC-ABE9-4BE2-ABEE-9919AB45662F;111F15E2-543C-4EB0-9ACF-85D008C83FED;Parque Santo Inácio;NULL;PARKUE SAMTO IMASO
26C9E480-D234-4771-BCEC-991D701EAD83;5C38286B-FF45-4191-9436-D8600369F306;Jardim Natal;NULL;JARDIM MATAU
C2EBAB59-3824-4F8B-AD50-99206E2C1718;82D00B68-8B43-401F-A558-58CA5C8FFA51;Santo Onofre;NULL;SAMTO OMOFRE
37E0ED47-3B8F-4DA9-9890-99230CAE776A;B7E741F7-EFB1-4208-B28A-53100677A289;Vila Permanente;NULL;VIRA PESMAMEMTE
CCC7F2C4-9099-4590-855F-992413A60A09;9763931F-1F6A-4774-A388-1B0B9CFC8074;Vila Alzira;NULL;VIRA ARSIRA
1C9A201B-07B6-4FA1-98CC-99263DD04D08;0648B6F5-811E-4A20-9770-CB7CDE086D71;Centro;NULL;SMTO
2E801C1F-B1B1-42CE-B2EF-99286C528F2B;7CA983C6-7094-478C-A6B4-AEE1605A9B06;Ipiranga;NULL;IPIRAGA
D8CBFA01-F534-4D07-856B-99289B6BDE8E;369AA753-605C-4E04-B754-08718417CCA5;Guaianazes;NULL;GUAIAMASE
5433F055-F09E-44A5-AA79-99298D05A8E6;6EC7DD7D-4C79-4109-BCDB-48B38D980F29;Vila Nossa Senhora das Graças;NULL;VIRA MOSA SEMORA DAS GASA
DB0B84D9-665B-4AFA-90E2-992A8D05D2B9;02E0B0C2-86BB-4A22-A59D-C6B431E1DF47;Vila Dainese;NULL;VIRA DAIMESE
CFEA941E-2128-4F3B-87AD-992B26484196;FFC6C49E-7B6D-4696-ADCE-64DDA5BC1B42;Vila Ludke;NULL;VIRA RUDKE
4E897448-64CE-4199-B997-992F408F49AD;4A62ADDE-9A67-4856-B5FC-AD6B196D914B;Chácara Borda da Mata;NULL;SAKRA BORDA DA MATA
F422F89B-6ADE-4FF6-8AF2-9930FE39E7B0;24C7B226-E655-4871-AC2A-2B11BF66A324;Itaperuna;NULL;ITAPERUMA
35373F5E-576B-4E47-B8C5-99322E489501;4A62ADDE-9A67-4856-B5FC-AD6B196D914B;Centro;NULL;SMTO
9CBC70B7-43D2-4034-B68A-993264586484;A7AC2AFB-AB7C-4632-93BF-13413B02F992;Centro;NULL;SMTO
9A7EA519-F1D5-4665-B016-99351703A641;B4939329-9AFA-48E3-B468-878F8A19149A;Centro;NULL;SMTO
5182CDB3-813A-4EAD-BA6A-9936659E1C54;68E07C2B-980B-4871-90F8-1E2DE2BE0AB7;Perinho;NULL;PERIMO
AE8E3C9D-FB6A-4C00-80D5-99385A8CED0D;6BF1407D-5180-4B70-B7D0-D361C9ED7A20;Nhombuca ( Caucaia do Alto);NULL;MOMBUK ( KUKIA DO ATO)
F292C89F-F325-40DD-9233-993B9695A4F7;13F5BCD2-2B39-470B-ADD9-8E21348DE24A;Centro;NULL;SMTO
05673E42-C942-49E2-BA6F-993BA1FB63D7;760438C6-EDB8-4A55-85C3-07D385DB9638;Jardim Marissol II;NULL;JARDIM MARISOR I
322902CB-599B-4876-9B0E-99401473846A;369AA753-605C-4E04-B754-08718417CCA5;Praia Paulistinha;NULL;PAIA PAURITIMA
60C59BB2-EDB2-4828-8652-994027821A47;6A92961A-1877-4A02-93CA-FA35D7ED1B95;Vila Palmital;NULL;VIRA PARMITAU
C707A5DD-38F9-4230-9431-99420336A154;BECC9900-2961-49C5-8557-6EBB2875D419;Ariramba (Mosqueiro);NULL;ARIRAMBA (MOSKUEIRO)
B7985BE8-4B80-4554-BB34-99425DF27FAB;78948CDD-2F67-4B89-BD03-FB122EDBF1D5;Jardim São Rafael II;NULL;JARDIM SAO RAFAER I
CB308128-DEE5-4572-AD6D-99445C425C05;32CF2EC7-C6FE-43C6-B7CE-4ED54BF9D1A5;Recanto das Paineiras;NULL;REKMTO DAS PAIMEIRA
D941534D-5601-45C3-A685-994856F99437;8E262B44-56CE-4E94-81AB-2C031831111B;Jardim Arabutan;NULL;JARDIM ARABUTA
91BF2766-65F5-4F62-9D0B-994ECD0D4FEA;BAD23A71-A26C-42A0-A737-256BFF83041E;Parque Paulicéia;NULL;PARKUE PAURISIA
870F4B79-2498-4FA3-AF39-995072DBB236;CF98E125-C2A8-4C08-A7E7-1A8FA307C241;Setor Central;NULL;SETOR SMTAU
9AD82BBF-FD90-482D-9EEF-995168B6ACAA;47B2B396-2AC3-4968-A9CD-CA51C19CA589;Campo do Meio;NULL;KMPO DO MEIO
456FC412-08B1-4ED6-9499-99537A8061FA;F1951F21-F04B-4DAB-8761-A8F5003144C8;Vila Nazaré;NULL;VIRA MASARE
9D6BD9EE-98CB-4720-B0D8-9953EC09F613;6302A786-7568-40E2-9C3A-8F8010C48C79;Fonte Boa;NULL;FOMTE BOA
5CB06223-47B5-4EDC-A17D-9954C2773AFA;E5796CF9-78ED-49B7-94B4-D4F266E8CDA6;Centro;NULL;SMTO
EFA0FE4A-12E6-444D-B202-9956F63C644D;7CC6884D-64FB-49B4-A57E-B90E10779CB4;Centro;NULL;SMTO
3F7A7288-5653-4B63-882C-9959193EE8E7;755E82B8-E456-42B9-A91D-B952994F6F4F;Eucalíptos;NULL;EUKRIPTO
B94C940D-6074-4373-AACC-9959A456CE99;FFC6C49E-7B6D-4696-ADCE-64DDA5BC1B42;São João;NULL;SAO JO
34A80540-6BF3-430D-9ED9-995A99EA071B;6EB53142-AF91-447F-B803-BD671DEE4013;Parque Nacional;NULL;PARKUE MASOMAU
36441BF9-EB97-4C2F-AEBA-995D1A5101DA;62641365-C2B1-40B2-AB58-431A76C978E0;Jardim Fantinato;NULL;JARDIM FAMTIMATO
59E0628B-EEE9-485C-BBA9-995F4B6FEFAD;1DF96602-FA24-4F79-A853-00AF70F9F0C1;Centro;NULL;SMTO
519543EF-E8BA-454F-B371-9960FD789E9D;3E74B7A9-FE35-4102-9F9B-42F2168AE587;Centro;NULL;SMTO
41CCC653-6AD2-40B0-B228-9961A9A62CC1;78948CDD-2F67-4B89-BD03-FB122EDBF1D5;Jardim Altos do Cecap I;NULL;JARDIM ATOS DO SKP I
1E3B7A99-CA99-4549-90A9-996464AA6A68;7F0C8E50-A7FC-46DB-8FAF-89CEEA21EEFD;Santiago;NULL;SAMTIAGO
3F64B4B1-6BAE-491A-857F-9964BC146C69;E7D4391B-2D84-41A9-B5E4-97864C17A9F3;Jardim Santo Antônio;NULL;JARDIM SAMTO AMTÔMIO
7256BFF2-A419-44BC-A691-9966C976B601;369AA753-605C-4E04-B754-08718417CCA5;Conjunto Habitacional Castro Alves;NULL;KJUMTO ABITASOMAR KTO ARVE
0AA1AB85-A8AE-49A6-B086-9968365C0057;F1B246B8-A020-41FD-9BF5-E4F805BC8311;Três Pinheiros (Distrito);NULL;TES PIMEIROS (DITITO)
7D135E19-EA20-42D8-9E71-996893BB43EB;30CD4DC3-7C52-4E60-905D-7A673B945333;Jardim Messina;NULL;JARDIM MESIMA
6F067F16-9421-4371-B876-99694B0FC6B2;369AA753-605C-4E04-B754-08718417CCA5;Tatuapé;NULL;TATUAPE
50A91FEB-A1E6-4F94-8C4E-996ADAE8D045;72FBCD12-EE3C-4F20-A767-9D6E8D60EDD0;Centro;NULL;SMTO
6E04A232-61C2-411A-A95D-9971B421B894;8E40FCCE-16F4-41C2-A06E-D48750FB39BC;Jardim São João;NULL;JARDIM SAO JO
687DD27E-7BF1-46FD-8900-9971E5B1831E;8EEF6FCB-88CD-4435-A451-673CCE502345;Jockey Club;NULL;JOKEI KRUB
3BA22DEA-70A5-4BED-8C5B-99729C66631F;D043C25B-EE8F-4A83-BC2E-F3C4D77351E3;Vila Santa Rita;NULL;VIRA SAMTA RITA
8C6EA11A-292A-43CB-A49D-99749E031A46;8519983F-4E10-426B-BEF1-2E92DD013032;Jardim de Fátima;NULL;JARDIM DE FATIMA
87FAB68E-DD38-41AF-84BF-99770524F535;6EB53142-AF91-447F-B803-BD671DEE4013;Guanabara;NULL;GUAMABARA
B46A970A-59CE-4590-B223-9978E68FB35E;3A704150-CC16-47C0-A4CF-843EE274A5A6;Park Aliança;NULL;PARK ARIAMSA
AEBE2A1E-5D36-463D-9D02-9979ABBF1865;8A5080DE-E305-4039-8F4A-9C3BA0ABC330;Industrial;NULL;IMUTIAU
B64650B8-FD1C-42DD-9FFB-997B6A19737E;DD9B5A75-0C7A-400E-A985-2F45B5D2C6E6;Oliveira;NULL;ORIVEIRA
026E61A8-A029-4C55-8E65-997EB8944147;A7EB06A1-3797-4974-9F84-373945F38FE0;Vila São João;NULL;VIRA SAO JO
51C08C72-4E21-4F01-9AB8-99810D950E8F;97A53B7D-6A28-4E6E-B088-A821C4D05BBB;Núcleo Habitacional Monsenhor Pasetto;NULL;MUKREO ABITASOMAR MOMSEMOR PASETO
D60DBC40-BDC7-432A-A775-9981FDFB2001;6BF1407D-5180-4B70-B7D0-D361C9ED7A20;Residencial Park;NULL;RESIDEMSAR PARK
607975CE-BD15-440F-9F12-99823F7F903C;6F935E1C-26C9-4F59-B214-832B1488FF23;Chales do Imperador;NULL;SARES DO IMPERADO
DDC69797-BF40-44C8-ACF5-9984EC98BFE7;71EE6F00-BC27-417D-9D3E-305AF68EAF01;Chácara Tinoco;NULL;SAKRA TIMOK
F53800B0-2647-4280-9D40-9985822FA5CF;8E40FCCE-16F4-41C2-A06E-D48750FB39BC;Recreio dos Jornalistas;NULL;REKREIO DOS JORMARITA
31256263-8BEA-4E35-B241-9985E43F4907;8C8FCA12-2EE3-4F96-9236-41104B27534E;Jardim Dayse;NULL;JARDIM DAISE
84F89A31-0112-4F2B-91DD-99887D0DC24D;369AA753-605C-4E04-B754-08718417CCA5;Vila Lúcia;NULL;VIRA RUSA
4B40212A-DF54-494E-8105-9989161FAF8D;7961A397-9293-49B8-B7F5-0E86B23284B8;Monte Carmelo;NULL;MOMTE KSMERO
D41C7786-CF9D-42D7-9223-998B1AB42EE8;6EB53142-AF91-447F-B803-BD671DEE4013;São Lourenço;NULL;SAO ROUREMSO
1D746CF5-6757-49AB-9503-998BBEABDA34;6457DD2B-6DCE-4929-A4BF-85DDBCC09984;Aeroporto Velho;NULL;AEROPOTO VERO
F2F9C3D1-D8E4-4390-831D-998CC4545B35;369AA753-605C-4E04-B754-08718417CCA5;Jardim Santa Fé (Zona Oeste);NULL;JARDIM SAMTA FE (SOMA OETE)
7DEEE1B9-2411-49AD-A877-998D533565A0;0AF635F8-BF6A-4BF9-9863-9BBA767C5C53;Bem Bastos;NULL;BEM BATO
09DD5E45-13C7-49BA-9659-998EF717BB53;9A21ADA1-D28C-4B36-A0C9-4A162B24E941;Vila Mercedes;NULL;VIRA MESDE
0BAE3E95-0E49-49BE-9502-998F9DF57ED3;62641365-C2B1-40B2-AB58-431A76C978E0;Jardim Santa Marta;NULL;JARDIM SAMTA MATA
53ED19E5-B995-4274-A969-999092764DF8;65A117BA-FA65-4E92-AD21-594D0ADC00FC;Chácaras Pedro Corrêa de Carvalho;NULL;SAKRAS PEDRO KREA DE KRVARO
8E80EEA1-5486-481C-9415-99912A3F97C1;D043C25B-EE8F-4A83-BC2E-F3C4D77351E3;Chácaras Lagoinha;NULL;SAKRAS RAGOIMA
21FC2191-9B1C-4DC5-86BE-999656FAB2E4;C217FBC4-3B79-44F4-BE0C-3D2C0E7235DF;Parque Industrial III;NULL;PARKUE IMUTIAR I
738D9F58-3B68-43C7-9E90-999BE04E3FBF;A7530DD0-5ADA-47A8-81BE-C27536EB1897;Vila Paulista;NULL;VIRA PAURITA
5C829EE0-D21D-4303-888C-99A3FB5395A4;68E07C2B-980B-4871-90F8-1E2DE2BE0AB7;Vila Medeiros;NULL;VIRA MEDEIRO
F7DEB1AE-A7E0-4C2C-8471-99A45B21BB31;4302AB83-68E1-4D69-BB95-9D811991E099;Santana;NULL;SAMTAMA
0B92DAEB-95CE-4A94-9AC2-99A5463BD531;369AA753-605C-4E04-B754-08718417CCA5;Vila Natal;NULL;VIRA MATAU
F8093106-A301-4EC3-8EB5-99A8095ADBD9;56AEE432-4291-46D7-8846-95A0E0806EFE;JK;NULL;JK
F5546C84-CA7A-4C93-96A0-99A84C9F7F5F;6B06FE97-01F6-4BD9-AB22-192E69830043;Vila Maggi;NULL;VIRA MAGJ
809C1B4B-EA16-4D73-B1DD-99A8E2B69D7A;8E262B44-56CE-4E94-81AB-2C031831111B;Parque Pirajussara;NULL;PARKUE PIRAJUSARA
18E63086-49A8-43CF-A3C4-99A8FA4BBF91;760438C6-EDB8-4A55-85C3-07D385DB9638;Vila Nova II;NULL;VIRA MOVA I
9C43E10C-9432-4602-8667-99A94CA71FC4;9F8CB916-AA64-4BD6-A2C8-C3E1F8C4C7BF;Parque das Azaléias;NULL;PARKUE DAS ASAREIA
9891B183-7539-4E52-A1A6-99A9A51736DF;EA0AB1D9-C3F6-423C-8ED7-3201100D2C73;Centro;NULL;SMTO
2EA7FFBB-3C11-446C-A29B-99AA06CB2BEF;9763931F-1F6A-4774-A388-1B0B9CFC8074;Vila Rosália;NULL;VIRA ROSARIA
7B95F304-BB8F-43BB-8A37-99AA8AB1BFE2;F300B9D0-03D0-4694-8E3D-07EF19DF5870;Marieta Azeredo;NULL;MARIETA ASEREDO
14D531C6-2645-4D63-801D-99ABF402DF6E;F4B468E0-D571-48C5-86A6-512667CB81C5;Vila Antônio Narciso;NULL;VIRA AMTÔMIO MASO
7DAACD23-EAAE-42B6-BEBF-99AE2EACDED9;CA7D5ABF-C96D-40B7-8D1E-CE83B8B0BF99;Vila Clementina;NULL;VIRA KREMEMTIMA
FD883E5B-6BC8-4C39-9DBD-99AE5B1A0E0C;9763931F-1F6A-4774-A388-1B0B9CFC8074;Vila Rio de Janeiro;NULL;VIRA RIO DE JAMEIRO
9D5B7670-398A-4F9C-B575-99AE93F64CE1;71EE6F00-BC27-417D-9D3E-305AF68EAF01;Vila Timóteo;NULL;VIRA TIMOTEO
A303FE08-12EE-40B1-A48D-99B518D4C2C1;369AA753-605C-4E04-B754-08718417CCA5;Quinta da Paineira;NULL;KUIMTA DA PAIMEIRA
7C5761A8-F945-45BC-B0C4-99B63B5DF72B;F43B7FEA-442E-4127-B4E0-ECE68E34CE34;Harmonia;NULL;ASMOMIA
115A2430-20F8-4193-AB4C-99B8952D1916;E1CD53F7-9715-4696-8CA1-5653DB022AE2;Jardim Orlandina;NULL;JARDIM ORAMIMA
E357E8CF-11E5-45BA-9286-99B965CB3FE4;50F0B8B7-2976-41E9-8B0C-2B0653FE5F8E;Vila Anhangüera;NULL;VIRA AMAGÜERA
29EC13CB-1356-4111-B87A-99BB1D6EB1C6;D3CA6459-3E27-4970-A676-B9D2CC6B218B;Chapada;NULL;SAPADA
1769A791-35C8-4D3B-9E00-99BDD60124A9;3DCE2456-67C9-4ED1-BECD-B8B2603E6146;Centro;NULL;SMTO
3E87FB8F-5F78-4F2C-8266-99C0451C68D5;A7D5C62B-C78A-4E4C-A844-7FF8BC86C36F;Alto São Francisco;NULL;ATO SAO FRAMSK
1769E0AF-BCE4-4038-9902-99C06A8513D2;369AA753-605C-4E04-B754-08718417CCA5;Conjunto Promorar Rio Claro;NULL;KJUMTO POMORAR RIO KRARO
4BAF94FF-3233-4AAF-A424-99C1719E7DC0;93A3741C-B1F1-484F-95DB-144538FA2181;Bom Conselho;NULL;BOM KMSERO
FD719756-A74A-4970-AD01-99C237AC4815;62641365-C2B1-40B2-AB58-431A76C978E0;Jardim Iguatemi;NULL;JARDIM IGUATEMI
3A4B339E-1AA7-4BFC-B79E-99C3004A17AB;7961A397-9293-49B8-B7F5-0E86B23284B8;Jaraguá;NULL;JARAGUA
F72B8A40-38BA-413E-A581-99C3F2E9C95A;FFC10ABA-36C5-44BC-95D8-37D820642C19;Centro;NULL;SMTO
06FC6D45-DCF2-4B62-9CF8-99C48C849A87;8AC34E5E-B9D7-4084-8B12-B36C94479C3E;Jardim Nenê Gomes;NULL;JARDIM MEME GOME
0203ABF5-A287-4F7E-9458-99C6F32454DA;06B5BC76-E2E9-41E1-80AC-04D671D451B3;Bela Vista do Paraíso;NULL;BERA VITA DO PARAISO
00B346B6-7785-448C-9417-99C880198D74;8A153E03-40B3-40C4-961E-1424ECA333B1;Perdição;NULL;PERDIS
DEE5A588-5487-46D9-A36B-99CA2D676D4B;001218B5-56EF-4118-A8C1-4FEC315E9E6D;Parque Sonhos Dourados;NULL;PARKUE SOMOS DOURADO
AC8EABFD-657B-4901-AD89-99CB802E02B4;45BB5A4E-EBB6-4E65-9C3E-8FB182172739;Centro;NULL;SMTO
0229782D-6B9E-4E34-B179-99CD6C481E27;9A3FC8C2-7C47-4166-A2C4-0853344359E7;Jardim Eunice (Nova Veneza);NULL;JARDIM EUMIS (MOVA VEMESA)
D2865455-13E9-401D-A3B3-99CDA272FB31;B41A6C63-2104-4A18-BDC8-F26D920A7895;Setor 4;NULL;SETOR 4
D61A0364-6731-4EE4-9D64-99CDB0EEBDAD;9BCB2F9D-97C7-4306-8914-08C8924D9C08;Jardim Palmira;NULL;JARDIM PARMIRA
2FEAF560-DF27-4A28-8561-99D3539D9C9C;8E262B44-56CE-4E94-81AB-2C031831111B;Jardim Dom José;NULL;JARDIM DOM JOSE
F6219E54-ED2E-400C-B5BD-99D80B328108;DDBF0221-E368-4D39-B02A-6F8732429312;Centro;NULL;SMTO
A9A63472-C0D0-43A9-A590-99D930B6545A;75F07BED-55C7-4E99-AEE5-35ADBE1A330D;Lafaiete;NULL;RAFAIETE
A211C688-8CC1-4967-B347-99D99F690450;6EB53142-AF91-447F-B803-BD671DEE4013;Jardim Montecatini;NULL;JARDIM MOMTEKTIMI
BBE2CDC4-1F1A-4972-80FB-99DBF51D8C71;9763931F-1F6A-4774-A388-1B0B9CFC8074;Jardim Bondança;NULL;JARDIM BOMAMSA
B6AD7280-5725-4E9A-A8C9-99DD1BAFA7B5;0704E5FE-7609-48F0-84F7-62CD1FBCFD64;Santo Antônio;NULL;SAMTO AMTÔMIO
900A7ABD-B245-4FAA-BA65-99DFC5D4932D;FFCC3F59-F8D3-48E7-9A1A-D5A44EF34A81;Terminal Rodoviario;NULL;TESMIMAR RODOVIARIO
C593022D-5D12-4C94-8AC7-99E122F93283;FD8EA0E5-6707-4BBC-93AF-51C3E2687DF2;Mangueira;NULL;MAGUEIRA
30DF07FA-42A9-47B8-AE29-99E26BFC5997;7961A397-9293-49B8-B7F5-0E86B23284B8;Cruzeiro;NULL;KRUSEIRO
4F27DDD7-0344-400C-8D19-99E33EDC2790;32CF2EC7-C6FE-43C6-B7CE-4ED54BF9D1A5;Jardim Imá;NULL;JARDIM IMA
F54B7456-70BA-4FAA-A29A-99E4EAB6C1B9;FE6A0D9E-2D74-4605-BB5B-7975E60E2A17;Jardim Verona;NULL;JARDIM VEROMA
C23819EB-9F49-4F59-9042-99E7A5097EC3;FD3D2C7D-054B-45C9-AA40-9C5FA098A091;São João do Rio Vermelho;NULL;SAO JOAO DO RIO VESMERO
65DD7609-1E1B-4B2A-8E19-99E8160D67A7;4A75D488-21BC-4C6F-A0BB-A868181338C4;Jardim Santa Luzia;NULL;JARDIM SAMTA RUSIA
058C457C-B2AF-4F82-89FF-99EA5B5F4405;9763931F-1F6A-4774-A388-1B0B9CFC8074;Jardim Monte Alegre;NULL;JARDIM MOMTE AREGE
D81E3411-71DB-471F-8BF5-99EA9CF9E841;9A21ADA1-D28C-4B36-A0C9-4A162B24E941;Jardim Amaury;NULL;JARDIM AMAURI
4123B4CF-B0BE-4C74-8E90-99EB1FABC36C;3DD00E9A-9B3A-4044-946F-9B3F1476621C;Conjunto Habitacional Montes Claros;NULL;KJUMTO ABITASOMAR MOMTES KRARO
1DD6A74F-51C3-4D07-80C3-99EB951D4846;8AC34E5E-B9D7-4084-8B12-B36C94479C3E;Deolinda Laura;NULL;DEORIMA RAURA
BA68B306-C623-47C3-9059-99EBEA15E2E7;594CBBF8-1F65-4CB8-9681-E26B1DE9AFD7;Coité;NULL;KITE
E87E0846-1122-44E5-8BDE-99ED496414AA;33D9C3D6-0819-4E2F-A84A-6D7471AD6E35;Jardim Silvana;NULL;JARDIM SIRVAMA
276FD3BC-C015-4677-94FB-99EDDAF4A5D3;D36AF544-B9AE-4AE8-AB06-E25EF271CD4C;Centro;NULL;SMTO
FA8C3B58-03D7-48F0-AE74-99F2B2258915;65A117BA-FA65-4E92-AD21-594D0ADC00FC;Jardim Piratininga;NULL;JARDIM PIRATIMIGA
42D4AB98-763C-471A-B9EA-99F3759B3C42;615F9155-F2A8-4F86-9FE7-0F2AE6EBC49E;Parzianello;NULL;PASIAMERO
12C20A25-351C-496A-9597-99F76CAFF59F;D043C25B-EE8F-4A83-BC2E-F3C4D77351E3;Jardim Paulista;NULL;JARDIM PAURITA
8127DBDE-CB88-48FB-B6A7-99F7B23B63B6;04859C25-793F-4877-8D58-D2F55DF1ABDC;Centro;NULL;SMTO
6FFAD287-AB23-457B-A8FE-99FA836EB6F0;7016B8E2-504B-4D84-8F96-70B49117ED42;Centro;NULL;SMTO
